"";"text";"created_at";"screen_name";"status_id";"favorite_count";"retweet_count";"hashtags";"is_retweet";"is_quote"
"12314";"Love the tennis and heading to the #ausopen? Get your GME portable conference and make your trip tax deductible with quality CME  #meded #GPcme #CPD ";"2018-01-18 20:00:57";"GMedEd_Au";"954081196291567616";1;0;"ausopen meded GPcme CPD";FALSE;FALSE
"12315";"Watching the 2nd set of #DjokovicvsMonfils why didn't they close the FECKIN' roof!?!? ";"2018-01-18 20:00:39";"WayneDaSwede";"954081119850389504";1;1;"DjokovicvsMonfils AusOpen";FALSE;FALSE
"12316";" #BTSARMY
 #Trump
 
 #SingOpen2018
 #ITTFWorldTour
 Premier League
 Don't Say Bojio
 Phuket
 Wanna One
 #INLU2018

2018/1/19 03:51 +08 #trndnl ";"2018-01-18 20:00:16";"trendinaliaSG";"954081022534025216";1;0;"BTSARMY Trump AusOpen SingOpen2018 ITTFWorldTour INLU2018 trndnl";FALSE;FALSE
"12317";"Ghana Twitter Trends 20:00
1. President
2. Chelsea
3. NEW MUSIC
4.#MUFC
5.
6. Official Video
7.#3Newsgh
8.#PhlowducationEP
9.#EffectiveLiving2018
10.#TV3NewDay
11.#DaybreakHitz

 #GhanaTTrendz";"2018-01-18 20:00:01";"Ghana_Trendz";"954080959674142720";1;0;"MUFC AusOpen 3Newsgh PhlowducationEP EffectiveLiving2018 TV3NewDay DaybreakHitz GhanaTTrendz";FALSE;FALSE
"12318";"Qu marcas persigue @albertramos88 en ?
1 * keycap  Primera victoria vs Djokovic
2 * keycap 0 * keycap  victorias en Grand Slam
5 * keycap 0 * keycap  victorias en Pista dura

 backhand index pointing right    backhand index pointing left  ";"2018-01-18 20:00:00";"ATPWorldTour_ES";"954080957354491904";15;5;"AusOpen";FALSE;FALSE
"12319";"Australian Open: What to expect on day five
  ";"2018-01-18 20:00:00";"NewshubSport";"954080956553613312";1;0;"AusOpen";FALSE;FALSE
"12320";"Are the organisers going to use common sense and close the roof of @RodLaverArena now before it gets too hot? Also will they suspend play when it hits 42C? I went for a run on Wednesday afternoon and it was 31C and I struggled! Are they waiting for someone to die?! ";"2018-01-18 19:59:13";"JonnyLiebenberg";"954080760767512576";3;0;"AusOpen";FALSE;FALSE
"12321";"@DavidLawTennis @andyroddick @seriouspiff That's exactly right David! It's a DJOKEvich, Novak hasn't played a night match yet and he's tied for the most  titles.";"2018-01-18 19:58:37";"SullyBunz";"954080608023732224";1;0;"AusOpen";FALSE;FALSE
"12322";"@ImAdamHawk Dan in Syracuse, thanks for Meow letting me bust my cherry Meow in the jungle I know the game Meow. I go back to '96 and had on at work Meow for 15yrs while dishing out exceptional lunches.  #ImusintheMorningMusic";"2018-01-18 19:57:32";"dannywcusick";"954080334097903617";1;0;"AusOpen ImusintheMorningMusic";FALSE;FALSE
"12323";"The latest #Football News Daily is out!  #ausopen #facup";"2018-01-18 19:57:00";"TomWalters90";"954080200916176896";1;0;"Football ausopen facup";FALSE;FALSE
"12324";"And your girl Ash Barty out-gunned Camila Giorgi in a tough encounter:   ";"2018-01-18 19:55:26";"abcgrandstand";"954079807460921344";10;0;"AusOpen";FALSE;FALSE
"12325";"Cmon Will!!! Bring ur racquet and show ur style tennis  flexed biceps  smiling face with sunglasses  raising hands   ";"2018-01-18 19:55:15";"pilariv";"954079762405822470";1;0;"AusOpen";FALSE;TRUE
"12326";"Best Australian Movies You Must See During The Australian Open   #Films ";"2018-01-18 19:54:28";"wearemoviegeeks";"954079562698248192";1;0;"AusOpen Films";FALSE;FALSE
"12327";"'You never know which version of #Kyrgios is going to turn up ...'

@unibet expert @seancalvert1 breaks down Friday's biggest - &amp; most unpredictable -  matches

Read more &gt;  ";"2018-01-18 19:53:00";"livetennis";"954079194438397952";3;2;"Kyrgios AusOpen";FALSE;FALSE
"12328";"OMG! Stop the Tennis its too HOT! - its a Summer sport @TheCricketAU doesn't close the roof and turn on the A/C  they just play on  #9Today";"2018-01-18 19:52:37";"glennlondey";"954079098535464960";1;0;"AusOpen 9Today";FALSE;FALSE
"12329";"-Did you request an afternoon start? 
Djokovic: No, I was fine with whenever they put me.

#NovakDjokovic  ";"2018-01-18 19:52:29";"tratinrose";"954079065371267072";4;1;"NovakDjokovic AusOpen";FALSE;FALSE
"12330";"Is there any good mobile application for following tennis news , tournaments , draws , result and schedules #Tennis #ATP  #australianopen2018 #AO";"2018-01-18 19:52:26";"NourDesoki";"954079050284392449";1;0;"Tennis ATP AusOpen australianopen2018 AO";FALSE;FALSE
"12331";"@christophclarey has been engaging tweeters. Salute. ";"2018-01-18 19:50:39";"TruthandTennis";"954078604551340032";1;0;"AusOpen";FALSE;FALSE
"12332";"@ubiscanagatta and @maeschmann review Thursdays action at the  

Australian Open Day 4: #Djokovic And #Federer Survive The Blistering Heat
 ";"2018-01-18 19:50:08";"UbiTennisEng";"954078472212828160";2;3;"AusOpen Djokovic Federer";FALSE;FALSE
"12333";"Awww can you bring her with you next year please? #ausopen #sleepisfortheweak ";"2018-01-18 19:49:28";"AustralianOpen";"954078304583192577";109;12;"ausopen sleepisfortheweak";FALSE;TRUE
"12334";"Good morning sports fiends. Ready for another big day at the ? ";"2018-01-18 19:48:43";"abcgrandstand";"954078118133743616";10;0;"AusOpen";FALSE;FALSE
"12335";" 

06.00
Harrison(+6.5) - Cilic 1   @ 1.80   3/5

bet365";"2018-01-18 19:48:30";"TeniserVonDrom";"954078063641481216";1;0;"AusOpen";FALSE;FALSE
"12336";"@Struffitennis @RodLaverArena What a way to finish that incredible point. Hope you had fun out there! #ausopen #sleepisfortheweak";"2018-01-18 19:48:19";"AustralianOpen";"954078016342290433";4;0;"ausopen sleepisfortheweak";FALSE;FALSE
"12337";"#new #racket listed on  #wilson six one 95 Grip3 310 grams 3 available! #ausopen ";"2018-01-18 19:47:49";"savemyracket";"954077887874981889";1;0;"new racket wilson ausopen";FALSE;FALSE
"12338";"Catching up on the reading of the  website. Looks like Goffin lost due to some good old jinxing ";"2018-01-18 19:46:49";"ZezeAM";"954077638930370561";6;1;"AusOpen";FALSE;FALSE
"12339";"Please follow me on Twitter and Facebook   #Tennis #ATP #WTA #itf  #AustralianOpen2018 #Melbourne";"2018-01-18 19:46:03";"_Crunch_Time_";"954077443232497667";0;0;"Tennis ATP WTA itf AusOpen AustralianOpen2018 Melbourne";FALSE;FALSE
"12340";"@mazzy0108 Who are you looking forward to seeing on Day 5?  #sleepisfortheweak";"2018-01-18 19:45:47";"AustralianOpen";"954077377453264897";1;0;"AusOpen sleepisfortheweak";FALSE;FALSE
"12341";"looking forward to @MariaSharapova and @AngeliqueKerber's match tomorrow! ";"2018-01-18 19:45:45";"stven_b";"954077371224686592";3;0;"AusOpen";FALSE;FALSE
"12342";"I think what happened in the   match between @DjokerNole and @Gael_Monfils is a disgrace.  No one should suffer like this in extreme heat.  Someone or many should be fired for exposing player's to such danger ";"2018-01-18 19:44:44";"Malmahroos";"954077113702809601";2;2;"AusOpen";FALSE;TRUE
"12343";"Hmm...@LaurenDavis93 is not verified yet.  thinking face 

CC: @verified  ";"2018-01-18 19:41:24";"CrackedRacquets";"954076274150051845";4;0;"AusOpen";FALSE;FALSE
"12344";"Marin #Cilic v Ryan #Harrison #AustralianOpen Preview and Predictions



 ";"2018-01-18 19:40:57";"Rippa";"954076163130916864";1;0;"Cilic Harrison AustralianOpen AusOpen";FALSE;FALSE
"12345";"Tsonga v Kyrgios  bar chart 

H2H: 1-0
2017 Titles: 4-0
Last 12 months Win %: 71-66
Hard Court Win %: 69-67
Grand Slam Win %: 75-63
 Record: 36-15 - 10-6

Odds: 3.25 - 1.44  astonished face 

Trust the STATS??? &gt;&gt;&gt; ";"2018-01-18 19:40:41";"BettingKingdom";"954076094008881153";1;0;"AusOpen";FALSE;FALSE
"12346";" #BTSARMY
 #Trump
 
 #SingOpen2018
 #ITTFWorldTour
 Premier League
 Don't Say Bojio
 Phuket
 Wanna One
 #AIRrend

2018/1/19 03:36 +08 #trndnl ";"2018-01-18 19:40:15";"trendinaliaSG";"954075985535631360";1;0;"BTSARMY Trump AusOpen SingOpen2018 ITTFWorldTour AIRrend trndnl";FALSE;FALSE
"12347";"I am horny any one up for chat #horny

#horny #sexchat #dirty #BBB18 #TheGoodSide #WaywardSisters  #BRIvPER #stormpoolen #NationalApprovalRatings
#MUMBEN #ShalomBollywood #GSTCouncilMeet #Thalapathy62 #AmazonHQ2 #ThursdayThoughts #WinnieThePoohDay ";"2018-01-18 19:39:52";"HotBoyShashank";"954075889679110144";0;0;"horny horny sexchat dirty BBB18 TheGoodSide WaywardSisters AusOpen BRIvPER stormpoolen NationalApprovalRatings MUMBEN ShalomBollywood GSTCouncilMeet Thalapathy62 AmazonHQ2 ThursdayThoughts WinnieThePoohDay";FALSE;FALSE
"12348";"The heat is on at the  tonight with temperatures soaring further - &amp; the first seed vs seed match-ups 

Full schedule for Friday &amp; key matches to watch &gt;  ";"2018-01-18 19:39:00";"livetennis";"954075670874853381";3;2;"AusOpen";FALSE;FALSE
"12349";"LAST BRIT STANDING! What are Kyle Edmund's chances of a deep run at the Australian Open? Sky Sports take a look at the opponents in his path:   ";"2018-01-18 19:38:54";"SkySportsTennis";"954075645952262144";8;2;"AusOpen";FALSE;FALSE
"12350";" Good luck @MariaSharapova";"2018-01-18 19:37:45";"Mohamadalsayedd";"954075355584909312";1;0;"AusOpen";FALSE;FALSE
"12351";"""I love writing about a controversy as much as the next sportswriter, but life is too short -- and this career too interesting -- to attempt to build controversies out of nothing."" 

-@mzemek on the delicacies of sportswriting  tennis   ";"2018-01-18 19:37:34";"Patreon";"954075308524650501";10;2;"AusOpen";FALSE;TRUE
"12352";"If you've not seen it already, our  Acca is below!  backhand index pointing down  ";"2018-01-18 19:37:00";"TeamFA";"954075167596015616";3;0;"AusOpen";FALSE;TRUE
"12353";"Heading into #Melbourne for  and maybe catch sight of #Federer @ Port Phillip ";"2018-01-18 19:36:58";"DirtyMabRecords";"954075157383057408";1;0;"Melbourne AusOpen Federer";FALSE;FALSE
"12354";"#VFL @TennysSandgren making some noise on the other side of the planet!  #GBO @spinning_will";"2018-01-18 19:36:51";"HeavyPontheHill";"954075130124218369";2;1;"VFL AusOpen GBO";FALSE;FALSE
"12355";" Day 5 (Friday) Schedule for the Romanian Women:

 Romania Monica Niculescu / Irina Begu -  Australia Jessica Moore /  Australia Ellen Perez -- 1st on Show Ct 3";"2018-01-18 19:36:08";"WTARomania";"954074949660102657";6;1;"AusOpen";FALSE;FALSE
"12356";"He had to contend with an opponent who could ""serve 215-220km/h no problem for five hours"", but @rogerfederer stayed on track for a 20th Grand Slam title at the @AustralianOpen | @IOL  ";"2018-01-18 19:36:00";"IOLsport";"954074917955428353";2;0;"AusOpen";FALSE;FALSE
"12357";"Americans who have made it into R3: @ryanharrison92, @LaurenDavis93 @bernarda_pera, @TennysSandgren and @Madison_Keys.  United States 

Who had that going in? We'll wait...

";"2018-01-18 19:35:54";"CrackedRacquets";"954074892328194049";5;0;"AusOpen";FALSE;FALSE
"12358";"ICYMI: @MonicaAce93 and Madison Brengle got the win in doubles yesterday over the all-Australian team of Allison Bai and Zoe Hives on an absolute scorcher of a day!  clapping hands  They will face the 13th-seeded team of Kveta Peschke and Nicole Melichar in the second round. ";"2018-01-18 19:35:35";"TeamMonicaPuig";"954074810572791809";23;3;"AusOpen";FALSE;FALSE
"12359";"Yes, a lot of high-profile players have not lasted long at the 2018 , but are they losing in ways that are unacceptable?

Nope.

This is not a tournament in which it makes sense to rip players to shreds, as surprising as that sentiment might be:

";"2018-01-18 19:34:05";"mzemek";"954074434578538496";5;1;"AusOpen";FALSE;FALSE
"12360";"In @abcnews sport, Barty into  Third Round, Boomers force Game 3 in WNBL Grand Final series &amp; Perth Glory lose 5th game in a row
 
";"2018-01-18 19:33:27";"WilkoSam";"954074272670015488";1;0;"AusOpen";FALSE;FALSE
"12361";"@rogerfederer  greatest of all time lv u #Legend  @AustralianOpen  2018  Federer ";"2018-01-18 19:32:17";"vipul_parihar";"954073980251521024";2;0;"Legend AusOpen AusOpen2018 AusOpen";FALSE;FALSE
"12362";"Ghana Twitter Trends 19:30
1. President
2. Chelsea
3. NEW MUSIC
4.
5.#MUFC
6. Official Video
7.#3Newsgh
8.#PhlowducationEP
9.#EffectiveLiving2018
10.#TV3NewDay
11.#DaybreakHitz

 #GhanaTTrendz #amsgh";"2018-01-18 19:31:26";"allmediagh";"954073765343891457";0;0;"AusOpen MUFC 3Newsgh PhlowducationEP EffectiveLiving2018 TV3NewDay DaybreakHitz GhanaTTrendz amsgh";FALSE;FALSE
"12363";"200 euros on todays double express #ausopen #tennis #wta win Kumkhum + win #Mertens for 2.6 #bettingtips #handicapper #bets #betting #moneygirl ";"2018-01-18 19:30:51";"AnnBetwoman";"954073619117887489";3;0;"ausopen tennis wta Mertens bettingtips handicapper bets betting moneygirl";FALSE;FALSE
"12364";"New from my desk at @Patreon

The business of editorial commentary often feels like a business in which slash-and-burn ruthlessness is the default setting and an industry necessity... but it is not merited this week at the :

";"2018-01-18 19:30:33";"mzemek";"954073546396807168";4;5;"AusOpen";FALSE;FALSE
"12365";"  crying cat face  Australian Open Day 4 live coverage: Ash Barty gets big win ...  high voltage  glowing star  ";"2018-01-18 19:30:17";"MariaVilario4";"954073476813459458";0;0;"AusOpen";FALSE;FALSE
"12366";"Top 5:
1: #THEGOODSIDE +10
2: #WaywardSisters +9
3:  +8
4: #BRIvPER +7
5: Nintendo Labo +6";"2018-01-18 19:30:02";"Trends5AU";"954073415337459712";0;0;"THEGOODSIDE WaywardSisters AusOpen BRIvPER";FALSE;FALSE
"12367";"Ghana Twitter Trends 19:30
1. President
2. Chelsea
3. NEW MUSIC
4.
5.#MUFC
6. Official Video
7.#3Newsgh
8.#PhlowducationEP
9.#EffectiveLiving2018
10.#TV3NewDay
11.#DaybreakHitz

 #GhanaTTrendz";"2018-01-18 19:30:01";"Ghana_Trendz";"954073410602233857";0;0;"AusOpen MUFC 3Newsgh PhlowducationEP EffectiveLiving2018 TV3NewDay DaybreakHitz GhanaTTrendz";FALSE;FALSE
"12368";".@ThiemDomi comes back from 2 sets down to move past @DenisKudla at the :  ";"2018-01-18 19:29:00";"TennisChannel";"954073154766430208";16;1;"AusOpen";FALSE;FALSE
"12369";"Watching @Gael_Monfils wilt in the heat was truly painful, scary even, that entire match looked like a game of Survivor...  ";"2018-01-18 19:28:59";"GiantBlueRing";"954073150135742464";0;0;"AusOpen";FALSE;TRUE
"12370";"A lot of high-profile names have exited the  in just four days of play.

Draws have thinned out.
Brackets have been busted.

It's a time to levy criticisms against players, right?

That's how this works...........

... or does it?";"2018-01-18 19:28:35";"mzemek";"954073051603218432";0;0;"AusOpen";FALSE;FALSE
"12371";"#AustralianOpen #Ausopen 2018 Who are you cheering for to win #Spain #Belgium #Federer";"2018-01-18 19:27:59";"taxesrer";"954072900146999297";1;1;"AustralianOpen Ausopen AusOpen2018 Spain Belgium Federer";FALSE;FALSE
"12372";"So annoying Jo Konta went out to a qualifier; incredibly Muguruza and Wawrinka lost too ";"2018-01-18 19:27:54";"Houlton11";"954072877430648833";0;0;"AusOpen";FALSE;FALSE
"12373";"Bouchard in hell  ";"2018-01-18 19:27:36";"CarnivalPyro";"954072800653926400";3;0;"AusOpen";FALSE;FALSE
"12374";"A #Scorcher is forecast today for the #Southeast with heatwave conditions &amp; elevated fire danger for parts of #SA, #VIC, and #NSW. #Melbourne for the  42 degs will be the hottest day in 2 years!!!  @SkyNewsAust (@samanthachiari) ";"2018-01-18 19:27:12";"SkyWeatherAUS";"954072703518027776";36;17;"Scorcher Southeast SA VIC NSW Melbourne AusOpen";FALSE;FALSE
"12375";"A #Scorcher is forecast today for the #Southeast with heatwave conditions &amp; elevated fire danger for parts of #SA, #VIC, and #NSW. #Melbourne for the  42 degs will be the hottest day in 2 years!!! @SkyWeatherAUS @SkyNewsAust ";"2018-01-18 19:27:07";"samanthachiari";"954072679115468800";26;2;"Scorcher Southeast SA VIC NSW Melbourne AusOpen";FALSE;FALSE
"12376";"Well, now that Stan #Wawrinka is out, @AustralianOpen is over as far as I'm concerned. Sorry ";"2018-01-18 19:26:45";"chda7777";"954072586782171136";2;0;"Wawrinka AusOpen";FALSE;FALSE
"12377";"Say that to Ottos family and the NRL players who loved the guy. Working in the NT or NW. Happens all the time. But you dont know what you dont know. Shhh. @kanecornes 2018  heat ";"2018-01-18 19:25:53";"BenHoward749";"954072368229507072";0;0;"AusOpen2018 AusOpen";FALSE;FALSE
"12378";"Can't wait for the Australian Open to get done with so I can stop seeing the Kia Motors ads on YouTube.

 #KiaMotors";"2018-01-18 19:24:20";"gauravprksh";"954071979283374081";0;0;"AusOpen KiaMotors";FALSE;FALSE
"12379";"See you sat  folded hands   ";"2018-01-18 19:24:15";"TVanehouse";"954071958747979776";1;0;"AusOpen";FALSE;TRUE
"12380";"So, who has been the most impressive after two rounds at the 2018 ?

Roger #Federer may be the favourite, but the Swiss great likes the look of Rafael #Nadal, Novak #Djokovic, Alexander #Zverev and Juan Martin #delPotro...

Read more &gt;&gt;&gt;  ";"2018-01-18 19:23:58";"livetennis";"954071886576738306";15;4;"AusOpen Federer Nadal Djokovic Zverev delPotro";FALSE;FALSE
"12381";"Paddy Power are the best place to bet on Men's  matches. If your player goes 2 sets up they pay out early!  ";"2018-01-18 19:22:50";"UkSportsTvGuide";"954071603205296133";0;0;"AusOpen";FALSE;FALSE
"12382";"Betting on the ? Betfair are proven to be best price on more matches than any other firm. 

Today's odds &gt;&gt; ";"2018-01-18 19:22:47";"streamingsport";"954071590450450432";0;0;"AusOpen";FALSE;FALSE
"12383";"@BreakfastNews @alimoore004 @paulwkennedy The arenas have no air movement, at least the outside courts have a breeze, duty of care  close the roofs.";"2018-01-18 19:22:47";"morag_jones";"954071589410168832";0;0;"AusOpen";FALSE;FALSE
"12384";"William Hill are refunding all losing accumulator bets on the  if one leg of your 5 leg accumulator loses.  ";"2018-01-18 19:22:41";"bettingpro";"954071564709965824";0;0;"AusOpen";FALSE;FALSE
"12385";"Today's  betting promotions. Money back specials, free bets and much more. Read before placing any bets!  ";"2018-01-18 19:22:38";"livetennis";"954071552294903808";1;0;"AusOpen";FALSE;FALSE
"12386";"Not sure what's hotter the  playing surface or our new purple/yellow slides  thinking face ";"2018-01-18 19:22:29";"ISlideUSA";"954071513627545600";3;1;"AusOpen";FALSE;FALSE
"12387";"LIVE  WOMEN'S FUTURES

MARIA SHARAPOVA (+800)
CAROLINE WOZNIACKI (+700)";"2018-01-18 19:19:59";"leftcoastpicks";"954070887291961344";0;0;"AusOpen";FALSE;FALSE
"12388";"Cilic is such a dark horse in this AO  double exclamation mark  ";"2018-01-18 19:18:16";"RashmiK01";"954070452820996098";3;0;"AusOpen";FALSE;FALSE
"12389";" Day 5 Parlay

Kontinen/Peers  Finland  Australia 
Johnson/Querrey  United States  United States 
A. Seppi  Italy 
Makarova/Vesnina  Russia  Russia 

2.70 / 2.5U (Paddy Power)";"2018-01-18 19:17:42";"MatterTipTennis";"954070309795237888";9;1;"AusOpen";FALSE;FALSE
"12390";"WATCH: Hollywood actor and comedian Will Ferrell has spent four days watching non-stop tennis at the Australian Open and he even had time to entertain the world's press:   ";"2018-01-18 19:17:33";"SkySportsTennis";"954070274508578817";7;2;"AusOpen";FALSE;FALSE
"12391";"-@10sBalls_com Shares Updated Draws From The #AOTennis 2018


@AustralianOpen #AustralianOpen 2018  #AO18 ";"2018-01-18 19:17:00";"10sBalls_com";"954070136436084736";1;1;"AOTennis AustralianOpen AusOpen2018 AusOpen AO18";FALSE;FALSE
"12392";"I don't understand why many aren't talking about Ostapenko for the title. I think she has a very good chance.  ";"2018-01-18 19:16:44";"fairbairntony8";"954070067049885697";1;1;"AusOpen";FALSE;TRUE
"12393";"Quite tempted by 20.0 on Damir Dzumhur to beat Nadal tonight/tomorrow. Having win by retirement on side a big plus. ";"2018-01-18 19:16:38";"neilroarty";"954070044341923840";1;0;"AusOpen";FALSE;FALSE
"12394";"There are some tasty  third rounds. Kontaveit - Ostapenko, kostyuk - Svitolina and tsonga - kyrgios, dimitrov - rublev. Should be good! #tennis";"2018-01-18 19:15:40";"JamesMalleson";"954069799885328384";0;0;"AusOpen tennis";FALSE;FALSE
"12395";"  frowning face with open mouth  Australian Open Day 4 live coverage: Ash Barty gets big win ...  heart suit  heart suit  heart suit  ";"2018-01-18 19:15:21";"MarinaFractal";"954069719987970049";0;0;"AusOpen";FALSE;FALSE
"12396";"Djokovic beats Monfils, Muguruza loses in straight sets, WTA Finals gets new location and more from the  (by @jon_wertheim) ";"2018-01-18 19:15:18";"SInow";"954069708415873025";4;1;"AusOpen";FALSE;FALSE
"12397";"Jelena Ostapenko ready for more at the !  flexed biceps  ";"2018-01-18 19:15:03";"WTA";"954069642250567680";170;23;"AusOpen";FALSE;FALSE
"12398";"Right time to discover how Thiem escaped yesterday in full. #ausopen #eurosportplayer";"2018-01-18 19:14:41";"KernowChris";"954069549648957442";0;0;"ausopen eurosportplayer";FALSE;FALSE
"12399";"@BBCSport ""Paying men more than women is not the answer"" says Navratilova. How about women playing the same number of sets for a start? Or maybe start paying by sets won?  @AustralianOpen @rolandgarros @Wimbledon @usopen @ITF_Tennis @WTA";"2018-01-18 19:14:27";"greenrascal_";"954069490974806016";0;0;"AusOpen";FALSE;FALSE
"12400";"Will Rafa win his 2nd ? ";"2018-01-18 19:14:03";"SportsMem";"954069393453060096";0;0;"AusOpen";FALSE;FALSE
"12401";"Last time there weren't players outside the #Atp Ranking Top100 in men  main draw third round was 2008. Worst Ranked is 97. Tennys #Sandgren #AustralianOpen";"2018-01-18 19:13:19";"LucaBeck";"954069207284633601";2;1;"Atp AusOpen Sandgren AustralianOpen";FALSE;FALSE
"12402";"SECOND SERVE POINTS WON (%) of the big guns up until AO R2: 

Cilic - 65.7%
Federer - 64.5%
Nadal - 62.8%
Djokovic - 55.9%
Kyrgios - 55.1%
A. Zverev - 54.1%
del Potro - 45.5%
Berdych - 44.7%
Thiem - 42.9%
Dimitrov - 40.3%

";"2018-01-18 19:12:44";"RashmiK01";"954069059951321095";7;1;"AusOpen";FALSE;FALSE
"12403";"Six of the best

Our man @BrainGameTennis gives you the lowdown on six mouthwatering encounters to watch out for on Day 5



 ";"2018-01-18 19:12:26";"AustralianOpen";"954068983522775042";160;28;"AusOpen";FALSE;FALSE
"12404";"Are you even British if youre not terrified to leave the house cause of the Aussie Flu?? 

#WinnieThePoohDay #snow #Riverdale #Australia #Aussieflu #sick #illustration #storm #music #DonaldTrump #Trump #NorthEast #joke #jokes #funny #laughing  #Bitcoin #coldweather #cold";"2018-01-18 19:11:53";"Jifslyd";"954068846570278912";3;0;"WinnieThePoohDay snow Riverdale Australia Aussieflu sick illustration storm music DonaldTrump Trump NorthEast joke jokes funny laughing AusOpen Bitcoin coldweather cold";FALSE;FALSE
"12405";"TODAY: 
- They said what
- The Big Q 
- Brett Stephens 
- @brisbanelions CEO, Greg Swann
- Wanger of the week 
- @CollingwoodFCs @masonsixtencox 
- @nathantemp7 at the  

#SENBreakfast";"2018-01-18 19:11:51";"SENBreakfast";"954068837703475200";0;1;"AusOpen SENBreakfast";FALSE;FALSE
"12406";"Fair to say that Eugenie Bouchard is the Anna Kournikova of this women's tennis era  #bouchard #SSTennis #HalepvBouchard #Halep #Tennis";"2018-01-18 19:11:48";"jayt5298";"954068824462102528";1;0;"AusOpen bouchard SSTennis HalepvBouchard Halep Tennis";FALSE;FALSE
"12407";" Day 5: Can #Wozniacki Avoid an Upset Again? 

 ";"2018-01-18 19:10:35";"SBRSportsPicks";"954068519506862082";0;0;"AusOpen Wozniacki";FALSE;FALSE
"12408";"At least one of @GrigorDimitrov @NickKyrgios @ThiemDomi and Sascha will win a grand slam title this year! ";"2018-01-18 19:10:28";"kelanre";"954068490910085121";0;1;"AusOpen";FALSE;FALSE
"12409";" Day 5

M. Linette  Poland 
2.49 / 2U (Pinnacle)

A. Dolgopolov  Ukraine 
1.76 / 3U (Pinnacle)

R. Harrison  United States 
5.92 / 1.5U (Pinnacle)

R. Harrison +6.5  United States 
1.88 / 1.5U (Pinnacle)

R. Harrison +2.5 sets  United States 
1.84 / 2U (Pinnacle)";"2018-01-18 19:10:25";"MatterTipTennis";"954068476741804037";15;1;"AusOpen";FALSE;FALSE
"12410";"Tonight's WTA Australian Open predictions, accumulators tips, best odds &amp; no deposit free bets (Women's singles)

 right arrow   

 tennis  #WTA #tennis #AustralianOpen  2018 #Australia #betting #acca ";"2018-01-18 19:10:12";"betandskill";"954068421817323521";0;0;"WTA tennis AustralianOpen AusOpen AusOpen2018 Australia betting acca";FALSE;FALSE
"12411";"Hot and bothered: Temperatures rise, seeds fall in Australia as Federer, Sharapova, Kerber advance @byjohnpye  ";"2018-01-18 19:10:09";"AP_Sports";"954068412111708165";2;2;"AusOpen";FALSE;FALSE
"12412";"@BBCScotlandNews Kheredine Idessane stuck outside Hampden waiting to hear about Michael O'Neill appointment. Melbourne and  must seem a lifetime away. Hurry back #andymurray";"2018-01-18 19:09:35";"jogdundee";"954068269161426945";0;0;"AusOpen andymurray";FALSE;FALSE
"12413";"the 2 halves of the draw are just a little lopsided!  #WTA";"2018-01-18 19:09:16";"badwinners";"954068190145011712";1;0;"AusOpen WTA";FALSE;FALSE
"12414";"Wawrinka  cross mark 
Federer  white heavy check mark 

@rogerfederer cruised while compatriot Wawrinka crashed out on Day 4 of the  &gt;&gt;  ";"2018-01-18 19:09:00";"livetennis";"954068121081401344";32;5;"AusOpen";FALSE;FALSE
"12415";"Have you checked out the Tennis Matcher during this year's  tournament?  ";"2018-01-18 19:08:53";"OddsMonkey";"954068093696913408";0;0;"AusOpen";FALSE;FALSE
"12416";"@SeanBuckleyAU Rebranding as OutofTune? Youre so out of touch with the times @UltraTuneAust paying a convicted rapist &amp; using cliched gender stereotypes to ask for our money? CMON! #MeToo ";"2018-01-18 19:08:10";"petamayer";"954067911630467072";0;0;"MeToo AusOpen";FALSE;FALSE
"12417";"Well kids you were right all along! Don't ever grow up, it's the worst! #staysmall #toys  #HappeningNow";"2018-01-18 19:06:59";"PDX_Josh_";"954067613230891008";0;0;"staysmall toys AusOpen HappeningNow";FALSE;FALSE
"12418";"Twitter. Please make sure I dont stay up til all hours watching the  tennis tonight. Im rather disheveled after  4 nights staying up far too late. ";"2018-01-18 19:06:57";"PeripateNic";"954067603550588929";6;0;"AusOpen";FALSE;FALSE
"12419";"Not your usual #ausopen competitor  tennis  desert island  follow IG:parniaporsche @ &gt;&gt;mifabulouslife #hotbodiedsnaps #model #fitbeauty #snapchat ";"2018-01-18 19:06:38";"HotBodiedSnaps";"954067524123021313";8;1;"ausopen hotbodiedsnaps model fitbeauty snapchat";FALSE;FALSE
"12420";"HELL YES ROGER!!! Into the 3rd Round we go... #Federer #Bel20ve  ";"2018-01-18 19:06:12";"Ingrid_Rose_SA";"954067417810063365";2;1;"Federer Bel20ve AusOpen";FALSE;FALSE
"12421";"FIRST SERVE POINTS WON (%) of the big guns up until AO R2:

Cilic - 83%
del Potro - 82.1%
Berdych - 81.6% 
Thiem - 81.3%
Kyrgios - 80.3% 
Federer - 80.2%
Dimitrov - 79.9%
Nadal - 78.6%
Djokovic - 74.8%
A. Zverev - 74.7%

";"2018-01-18 19:05:10";"RashmiK01";"954067156823629825";10;2;"AusOpen";FALSE;FALSE
"12422";"The  is in full swing. Save up to 50% off #tennis  tennis  collectibles!

 right arrow   ";"2018-01-18 19:05:08";"SportsMem";"954067149403885568";0;0;"AusOpen tennis";FALSE;FALSE
